buy/sell,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
122,296.0939367,296.0939367,296.0939367,296.0939367,296.0939367,296.0939367,296.0939367,281.713711,277.765617,276.8062566,272.5937031,271.2535832,267.4159401,267.297324,266.3808105,261.2236203,262.3672359,261.9266975,261.8299498,259.0194413,257.5150853,259.1050766,257.958362,258.0587277,259.5286114,258.8112462,333.2089779,328.3563385,271.655856,269.2567512,283.054279,278.5873265,272.8290279,290.1882654,307.3482177,281.8601638,337.6422225,272.6606722,308.2066941,326.5552063,321.8827091,320.1549744,324.3578231,313.3066797,332.0553744,295.8445171,273.7670332,290.4971709,253.8723013,262.8647655,261.5157711,284.5777194,304.1105756,289.4814246,312.801598,312.3016933,308.5238798,255.9763293,276.9841683,297.1170415,322.6154503,323.304618,355.0826402,310.8318664,352.8569567,365.5414784,367.8787002,309.8413849,368.2243267,352.1620057,292.3155241,320.6596003,347.8783517,386.3900409,366.5162251,419.5878768,357.1863429,344.5989286,408.4970372,364.6810651,295.2111614,360.545967,411.1077636,418.6998276,371.7921576,420.6355015,370.0414816,416.9123767,334.4523084,379.700316,241.6786164,336.254235,502.1339738,414.0165921,436.7863728,405.8827864,376.6346381,319.3191925,296.5931285,202.5814042
123,294.3704172,294.3704172,294.3704172,294.3704172,294.3704172,294.3704172,294.3704172,283.1103542,279.9013141,274.7293217,272.8802784,271.0947659,267.9496935,267.033903,261.3829825,261.0845815,259.6186872,261.2177127,256.6948787,257.274156,257.6442396,257.1832384,256.5661739,256.7521262,256.2255878,257.3305207,256.9411354,344.445415,341.884965,337.6052425,308.3424044,276.7212327,276.7843645,286.4063048,291.9976176,287.302369,297.7377378,273.0692417,303.2591214,334.8376468,315.6610446,329.6535165,309.8171121,301.0942239,295.253176,284.4644713,290.6881298,325.6203508,273.9978918,269.7400289,272.0149677,273.1725416,295.6509004,271.4819291,292.5569556,325.4873895,300.2932227,269.5575123,251.3340724,312.6358201,336.6824544,309.0743726,333.7604548,350.9151118,369.4715059,416.0417817,300.3579806,410.6990395,392.8869327,304.460002,310.5414117,285.1728215,280.5387019,374.2731888,308.9259762,358.5316911,355.3382015,398.6847117,425.9579325,437.4544244,351.4038051,400.2145079,446.8287731,402.3038847,332.6860495,331.1519712,374.8905377,367.8803455,382.3916278,279.0630568,287.3641096,445.1073137,490.2822849,383.017621,403.8715649,455.0378325,399.6107977,323.9497994,236.5957484,188.8546931
124,293.1775359,293.1775359,293.1775359,293.1775359,293.1775359,293.1775359,293.1775359,280.5405033,278.6670136,273.2348203,271.5966806,269.5417695,265.6559584,265.6038088,259.9339078,258.4690434,257.9087222,257.3878765,255.4038497,254.1979586,255.4514371,254.9578853,254.2065316,254.2203056,254.0534114,255.0180988,255.3755351,342.8017879,336.4004039,332.2974855,305.1791463,271.9640838,272.0344907,270.7153883,319.6348783,291.3050138,292.099558,303.0753159,316.4819321,314.7730757,330.5265603,315.0722152,300.4521395,329.1778947,305.0947741,291.773277,306.9562874,325.3804314,268.4136512,264.9804226,295.7881321,283.5321078,279.6500627,289.9223097,306.0797705,304.6761375,265.1101419,258.6712145,245.8759792,288.0763679,324.4586271,291.1428461,325.5665386,332.585854,364.6201552,399.5920003,396.2668277,411.8229598,379.6614357,372.2905161,337.9674914,342.8299129,358.8203867,479.6610265,400.1938017,380.9732124,407.1177883,459.7434301,442.3673301,465.760891,417.383549,426.3782959,414.7449046,460.0860274,415.798784,383.6502044,364.9832472,415.7035202,345.4817039,296.0040311,284.5976209,382.783148,299.0818757,373.6346197,313.8204891,372.8580398,316.433356,204.9580985,202.8089687,184.4897839
125,292.3267925,292.3267925,292.3267925,292.3267925,292.3267925,292.3267925,292.3267925,276.6342914,275.7748402,269.3505534,268.3745185,264.2148633,264.8610326,262.5554351,256.7166472,258.5374151,257.5918826,257.719163,253.0629877,253.874103,253.8476992,252.1430314,253.2139336,251.9844214,253.6643426,254.0866159,347.3750769,330.4212215,326.3851735,338.0823367,276.8869272,261.4525365,284.8139005,320.8433225,310.9166263,306.2244379,318.8479401,325.0164624,324.5126199,328.6005703,308.4656728,301.4154026,282.2100171,316.1785029,312.4670807,332.9515417,328.5692504,289.9315509,289.2692533,265.9939282,258.7619486,258.4848786,287.9061065,305.5141089,291.712649,289.6737767,265.1690045,264.3290295,282.5440803,287.1789876,300.2026054,336.8163615,361.6551403,357.0478946,355.8675492,388.7292105,422.3186528,375.6555883,364.1849567,365.6445424,348.9194317,345.6624558,387.2680118,452.4444031,446.247963,400.2283672,421.8326356,547.8433647,508.7632538,484.606291,467.8652145,429.4475368,433.2472971,571.2405769,467.7425615,346.5498776,430.7205619,332.8899486,327.8077313,233.1174215,285.6108361,341.3863384,350.1244685,437.5561877,388.7679026,494.0776953,327.0667376,251.9213536,281.8360011,227.7048774
126,291.0776783,291.0776783,291.0776783,291.0776783,291.0776783,291.0776783,291.0776783,274.7082328,272.9391613,268.0449136,266.6187212,262.0628553,260.1777,261.6579697,256.1006496,255.4325925,254.9568984,254.8302852,251.2409744,251.3268858,250.1251986,250.6159009,250.4993872,252.074959,251.1999361,252.3407541,332.135219,330.4955416,241.6412893,256.322444,259.3075849,252.5705742,318.029759,288.7745565,305.2649053,321.9719173,311.7534072,323.9372468,325.2572175,310.7260894,299.2752334,320.7732068,318.4967752,325.807715,329.0016959,295.3801085,287.7824921,284.8445672,263.1991676,263.5555087,264.8443694,284.4383859,281.7381084,277.7806025,296.0702129,285.7199153,257.2851251,265.2196957,296.9676493,314.7982624,296.6049267,332.2672683,347.0618311,332.2481306,362.5884105,395.9951394,388.248272,372.9197576,370.214866,337.6212452,308.3589926,312.8522992,364.4148276,412.8415057,415.5615345,431.0039584,385.1409992,436.083245,428.6176508,412.770813,392.1903998,479.2598089,320.9818799,408.0713258,409.3724974,380.5512186,382.4795393,377.5107642,400.1316189,282.6387743,373.6505263,498.2470166,409.7716706,396.0857136,549.2867373,432.2653892,360.0397649,290.9333336,262.024093,246.2776989
127,287.8769782,287.8769782,287.8769782,287.8769782,287.8769782,287.8769782,272.2887471,270.3793819,265.1020504,263.341429,257.4307501,257.4195441,257.1404176,250.7647215,251.0627085,251.3479276,250.8653264,247.860171,247.883842,248.0333858,249.0767936,247.932977,247.8907872,249.0420695,335.0232105,332.9909164,239.4062506,254.7453275,265.1429915,261.0208499,276.6045015,259.1275615,272.2183591,309.2949414,321.1632648,312.6114338,356.6350302,359.5917623,331.4566659,337.9521604,326.0128475,298.3147986,301.9036556,298.8393378,325.5901832,296.7960242,294.2928517,299.1197017,251.2629289,262.4944361,273.1734146,277.8587646,268.3253743,285.8054165,278.8777344,257.8646984,251.580964,276.8694151,283.4328811,302.1543272,341.578434,284.8660696,332.9900096,358.3277616,356.6049934,395.9150795,382.3949351,341.1894441,334.354012,365.7106443,310.9170564,349.1567197,297.107217,310.8596015,385.6331475,373.3504484,324.8308252,370.9148575,440.3133256,446.2845212,465.9317551,482.6736837,506.7186337,503.4602781,458.3545137,344.5320312,443.5885971,400.8282163,461.8600046,350.2077714,336.5458965,345.8226191,290.2952503,370.1901944,484.5313444,324.097883,261.9182299,298.1475414,285.1223277,240.6709923
128,287.7961102,287.7961102,287.7961102,287.7961102,287.7961102,287.7961102,272.0499513,269.1935117,263.9747012,262.8503995,257.1576178,256.8539725,256.8886414,250.5843237,250.2813141,250.7905439,250.209624,247.2613476,246.7348025,247.6647485,246.9713625,247.7078971,247.8241797,247.8519816,333.8420527,330.5673917,238.6809942,238.9409789,264.7562563,260.4626817,278.0794092,261.4267576,308.4961215,305.1850254,313.0941877,311.105805,356.3896203,351.9951578,325.2603761,338.0863744,318.0605798,290.5086492,296.7416127,291.8728557,325.951394,285.3773603,286.3519055,291.7496831,260.044026,256.6710276,259.8102374,273.6097231,285.3557685,286.1336063,293.0482734,248.5197506,247.433428,278.0522354,284.4760335,313.817538,299.1634954,291.1072657,382.286074,374.4856333,342.5931591,399.0471596,330.0012575,372.1384439,313.7031887,359.4672996,351.5086746,373.8600572,319.234113,352.1289418,367.0086203,354.4481546,335.2985749,424.8542794,431.2740902,432.2503392,467.8015683,407.6820284,532.587482,366.5651163,349.611029,322.4442938,399.2417106,372.5307728,400.488597,240.8984193,240.0837332,244.5505385,295.0648502,291.596882,382.4298603,269.8867816,273.1944836,261.5731077,217.357044,198.4376303
129,287.6573203,287.6573203,287.6573203,287.6573203,287.6573203,287.6573203,269.2663934,268.7180148,262.8325684,262.1952159,256.490926,255.9590332,254.9580196,249.5450033,249.3742933,250.0081223,249.4109149,245.6136975,245.5909847,245.8635195,247.1452072,246.6203501,246.2565514,246.3637523,330.8695038,328.5068133,237.3346794,247.9647957,262.8466883,272.201254,273.2546596,259.7041324,303.9479769,317.5364595,297.6798642,304.4091511,354.0308317,326.3533527,338.5532423,317.8414008,325.7395647,332.7486087,317.257597,318.3795496,310.9216159,279.0349305,296.6706116,292.3714645,258.1107138,272.3015493,257.9298259,281.2816456,310.1695574,305.7110683,263.3842588,251.0202588,278.1652251,290.0076182,289.6344741,321.5051446,284.1459608,378.0139952,344.3016915,311.8593743,332.0519621,333.0690748,371.731531,349.1695707,409.6059926,299.1431607,303.6949575,326.3048519,367.1349734,401.5280779,379.489839,419.1816726,382.2240132,469.9047053,424.2228811,458.2264992,520.6926501,363.7089597,389.7530134,350.2924019,292.7579925,325.9401847,354.2192051,292.1643258,323.604542,307.1983886,235.0368284,274.0856198,266.5949632,245.5865257,261.9270363,280.0617862,265.4308764,243.128231,240.7314106,225.2937246
130,285.3395001,285.3395001,285.3395001,285.3395001,285.3395001,285.3395001,285.3395001,267.2650641,267.009893,258.9381496,259.0583503,257.1740457,250.650312,250.3469279,250.1766389,249.1881785,243.3616071,245.0322873,244.6704038,244.6296673,243.1221491,244.3524532,243.3371028,245.0164176,244.9958044,245.0612615,340.3943183,334.8160272,329.087141,316.0831248,277.9765309,281.405691,258.7066999,281.2525485,296.2084047,311.7879413,313.5433506,291.7638164,297.3578713,291.7559096,291.7671137,322.7991044,315.8764987,311.8914747,302.5336735,304.1997223,295.5164108,317.3602674,246.0861728,253.8666847,251.1262911,262.0217378,288.5682276,267.6123647,269.1443109,272.5373202,254.8283863,281.2318123,326.9058088,305.8806306,268.7651249,342.539891,315.0228714,332.7906036,327.4529323,297.1217429,339.6256938,327.2369153,378.6508026,317.8505674,310.1459151,330.5595785,320.9328998,404.4510715,428.0606016,385.9079492,453.7863207,497.0407334,509.5578646,525.662356,426.2203572,393.3658042,373.018102,372.3902545,418.7686448,495.3004591,267.1099788,294.9800961,269.9516548,249.8208706,229.6138738,298.1672326,256.6252538,226.3572807,255.5222301,243.6447281,216.3031272,199.5852735,185.0936548,188.3818977
131,285.0397293,285.0397293,285.0397293,285.0397293,285.0397293,285.0397293,285.0397293,266.8182726,265.1000294,258.624807,256.7868878,256.4888124,249.4157175,249.2893016,248.033054,247.8765601,242.5566873,243.7214868,244.1260569,241.8816269,242.8223138,243.2276446,242.6661089,243.764364,244.128551,243.7734611,338.4476945,332.2351106,327.0473466,228.9311242,275.6844984,264.3413335,257.5410857,277.0224046,288.6090134,292.0897535,310.7928098,298.787351,288.5069991,292.3820698,285.8458557,319.5976253,318.8098086,293.0322563,309.2994055,292.2025448,291.9564314,265.8477946,256.4585768,251.0272631,248.5153786,252.3648153,293.1996567,241.9628197,260.8655012,263.7161738,254.6769733,284.0893019,272.6493906,317.717299,325.1800995,338.8891269,315.394613,326.6872419,316.9701008,282.1411701,347.8668592,350.3882705,334.3959381,322.5778104,340.0098106,349.8611409,359.870669,409.2587402,387.6626919,395.3431443,419.2116296,488.2884043,551.7088945,395.3295757,345.716274,363.5219246,373.7616465,385.8211814,394.4676372,268.6442818,261.6415997,324.3764663,242.9371052,194.6892214,220.7330147,179.6897311,231.3644954,232.611134,256.7899749,236.0377835,230.7907241,208.4036183,181.4583268,196.3218524
132,284.6603762,284.6603762,284.6603762,284.6603762,284.6603762,284.6603762,284.6603762,266.0633461,259.8374049,257.7889087,256.1328676,253.3894405,248.5775538,248.4495106,247.222539,247.3685292,242.2973021,243.1321335,242.606731,241.41241,241.8953096,241.2778567,241.6415303,243.5463198,242.771336,242.6683266,330.8581044,329.1419563,319.0962648,237.4047076,268.4983917,256.5228881,247.968372,274.8551798,316.8139077,313.7628158,299.4715171,296.7109024,303.5565819,316.6348422,313.9396449,318.4695897,332.1321725,309.8605282,300.9140667,298.9770141,307.669672,265.2378043,252.7997057,252.5334455,257.0332214,260.8094923,286.1886481,234.7064191,233.2871909,244.5242755,256.3761499,265.0741025,262.7201201,313.8223166,310.7330078,329.7040695,311.2070211,316.0955953,277.1419199,274.5742341,322.1284132,321.0951507,308.0471773,338.653946,328.9476842,311.5734325,392.7700845,372.9562962,398.247047,386.363846,442.3846954,440.9959374,538.8082011,310.4318867,342.0755645,342.6624634,325.8504278,375.7819601,255.1625426,344.1564747,280.7653841,284.7928282,257.250171,207.5401981,235.2533374,231.0348289,250.2188689,218.2084694,206.8865767,238.1197271,204.9272737,197.4754498,183.1381746,185.3966076
133,281.6075109,281.6075109,281.6075109,281.6075109,281.6075109,281.6075109,281.6075109,262.1009171,258.0385955,253.5202086,252.2212057,252.0692586,245.2070041,243.0047207,243.1025757,238.224476,238.9454425,239.3625142,239.6334896,238.8222151,237.5885914,239.6464962,240.1408656,238.566816,239.5419411,239.71345,326.9578084,317.5643724,235.4039939,263.7460616,252.4557622,252.1366218,272.1814555,264.6860626,337.515788,304.9178903,295.0931517,327.8550948,317.5172661,299.4515644,317.4330769,329.822326,306.8265948,299.1329571,297.9603091,315.7987626,273.2975494,265.5783012,243.6394467,262.8362495,256.4725533,303.8763832,259.3233109,248.2075187,250.4744157,269.1599601,272.7116109,257.3219997,257.3800566,308.6275922,292.5024793,323.2793663,317.6914645,286.2404464,278.9874546,313.5252187,324.5085054,307.421065,353.4120216,286.0930505,368.6164798,311.2774899,335.8330819,413.273104,433.9155188,469.1251483,464.6294276,410.0900336,419.2231751,344.0958437,415.8939893,325.8470096,370.5089356,265.3974982,338.0403441,274.7221423,341.7345935,369.2311672,276.4348485,191.658476,249.9641054,210.1921253,204.2970785,189.5631698,165.5654672,152.6539112,175.7424217,171.5694147,173.4774258,162.9667053
134,281.0768708,281.0768708,281.0768708,281.0768708,281.0768708,281.0768708,281.0768708,259.6249064,257.3964109,252.1627138,249.7304749,244.4126802,243.7378758,243.6753466,241.0344006,238.3245269,237.8652004,238.0062869,237.1430803,237.5816445,237.6566151,238.2074214,238.0300059,238.1318307,238.5225437,239.1477447,320.7421807,233.492096,243.8765574,252.3164557,249.9701417,244.0332294,273.0657348,323.4435811,317.6152015,293.8039267,335.296207,314.247617,313.4508112,317.7350529,332.0333231,327.3381531,305.2634875,293.6496291,315.7535125,264.3952265,285.018566,270.223232,252.492326,260.1935352,277.6976332,303.3218018,258.3910355,253.4688247,275.6632711,273.0822533,282.2157889,280.9206768,285.0500989,291.3360502,284.6158353,322.633221,299.9923869,279.4379433,264.5679671,321.7303536,310.8502863,335.6069412,297.6582841,327.9240109,363.4479405,315.3676637,341.2472469,434.6133226,461.149682,498.4971565,397.1392924,419.4360205,379.6579769,400.5901582,369.1241839,349.1614701,414.7585069,318.3929413,400.1502418,258.8005972,349.762528,376.5213624,293.8227256,237.6842086,204.7876727,180.0189964,220.6972108,173.7344667,184.286587,159.3109884,156.8673294,170.5005564,163.8042495,159.8351764
135,280.7675451,280.7675451,280.7675451,280.7675451,280.7675451,280.7675451,260.8949408,255.5851033,252.272242,249.7653742,248.7192553,243.7574153,240.4618879,239.4300771,241.8757833,237.9019528,237.026228,236.4219214,236.6193705,237.8214827,236.8858729,237.6437471,238.4393719,238.3639484,329.6706777,323.362941,232.3752381,242.8200812,233.7774968,251.5025728,250.4927643,270.1352183,323.1721188,263.2241063,314.6108247,297.343581,317.489344,313.2341687,316.8394532,335.3329958,325.6072427,309.8478572,298.9456846,324.9508524,275.2332499,287.530177,279.2187036,264.2002324,263.4019846,274.0143471,273.5961948,258.2183276,246.8343268,255.0841193,274.4522713,271.3378493,242.0623373,265.4731726,260.9167529,309.7840066,310.0405461,303.3268881,297.5082573,273.3593775,283.4790126,294.472581,331.8930312,356.54183,327.3498222,331.5210857,344.9284725,312.3295226,311.8496835,376.2473588,472.7108835,495.7904514,418.0424663,375.1146939,340.4913931,388.0223517,352.9973527,413.3757187,505.747943,314.6874703,298.0054567,399.3649572,369.7401336,452.817824,304.342523,222.2710672,162.4147509,191.333441,197.073965,215.3698356,194.6296361,205.9112809,175.7359067,187.5412272,194.9129028,140.7627593
136,280.0740645,280.0740645,280.0740645,280.0740645,280.0740645,280.0740645,280.0740645,280.0740645,259.8484517,255.23217,255.0027932,248.0671257,245.400882,246.3254239,240.4255584,238.9371377,238.0291339,237.1859409,238.3845301,238.3728615,237.9872306,237.759658,236.3242417,236.3755816,236.8466306,237.8440733,237.717865,238.3414361,332.7331227,331.1551957,311.9755235,319.6181447,335.3208237,272.4265927,271.4849785,293.6679987,281.0501793,285.9612438,298.4538589,287.7385099,271.0387518,316.6017383,315.1866992,295.3723872,286.0907905,299.4970512,292.9302872,284.953167,283.7185518,269.3065036,259.0958984,238.229414,258.9046592,260.3325829,286.0935991,277.9627593,242.407444,260.4743628,251.702923,308.2124352,315.3003679,298.2082268,274.3142038,283.4324294,285.0892517,292.6555704,282.8511726,328.247953,366.7864514,322.1910127,327.5315769,297.9046008,345.9379034,411.2870231,445.7635056,499.640299,441.6091348,517.0902798,407.0516109,464.2715426,411.1548534,428.4054456,455.4203415,358.4879526,371.8952651,430.7343626,362.3585782,451.4657876,339.8917643,232.9987081,195.2957786,174.7982868,191.9142578,177.522902,198.6227939,187.4863728,190.9448568,208.4262916,201.1610037,146.3860817
137,279.9586693,279.9586693,279.9586693,279.9586693,279.9586693,279.9586693,279.9586693,279.9586693,259.6891746,254.7703548,254.2705773,247.8767799,245.2133433,245.3475576,239.6952307,238.6808567,237.6031709,236.9914099,237.8374319,237.5656997,236.8954864,236.8246464,236.1811808,235.2064897,235.6322411,237.0719982,237.1627344,237.4478313,332.6515064,325.9621807,310.2892124,318.2703372,334.2305856,274.6861023,294.9382949,279.3732879,279.8810324,283.1982246,294.2052935,287.2280038,315.5516102,318.6334973,316.2269226,291.5174963,282.9189433,307.8138027,274.5254997,273.3433649,258.2326533,281.0317765,254.6788051,304.6670836,288.5379964,297.6843827,309.6109866,253.6383866,281.9838329,280.3705287,282.2962016,324.0390143,323.3253194,339.7258147,328.8080874,329.8456947,332.6993024,317.8960941,398.0057017,333.1453437,376.706754,376.9040682,353.6595133,306.115236,390.99999,372.9826283,407.5221667,286.0237316,327.8994143,511.2994087,417.7379926,423.186066,434.6845879,425.6208665,395.1094473,338.8857079,318.431587,311.5778796,338.7335111,390.2451567,269.8112953,213.5404958,192.451174,185.9583399,211.8101035,177.7879574,177.3967287,173.765134,180.0919019,174.5140859,167.9681095,150.3699979
138,278.7909032,278.7909032,278.7909032,278.7909032,278.7909032,278.7909032,278.7909032,278.7909032,257.427897,253.7560845,252.9483349,245.8057368,243.7914515,244.0496979,238.1778965,236.4837425,236.0716271,235.4888568,236.7610386,236.1773846,235.3984491,234.5704938,234.2249174,234.3299872,234.2622943,234.6973024,236.0460783,235.7264214,328.4359691,323.1154621,308.8647401,315.8553338,310.8699137,270.1795793,287.5365599,275.8136014,275.2228282,278.0363621,284.9246344,282.3103748,313.4850729,314.4480932,294.8093279,280.0771298,271.7266628,283.0751727,269.4198856,269.8213896,272.3220377,259.1718962,261.8805332,277.2788518,277.5414618,297.7617885,259.540457,277.1962044,285.4543453,267.1747646,276.8080717,325.5259087,327.1009536,344.8593799,312.4578487,325.1425941,337.5438133,415.2065891,396.5393423,443.9825483,373.1188446,429.936814,294.2501231,327.638982,325.272947,357.6409358,462.4397503,358.6963504,370.4889143,512.7741913,454.8806391,405.6821105,510.1013602,369.4765205,417.6913028,319.893859,307.3752824,348.791383,376.1692157,392.1638537,319.1786073,264.7811719,294.4910463,249.9670368,160.4278961,184.3888703,191.8373187,164.8909843,174.2815787,157.1969584,150.7766867,143.9744562
139,278.4825255,278.4825255,278.4825255,278.4825255,278.4825255,278.4825255,278.4825255,258.1833177,251.2965329,253.0065262,245.1785209,243.1823791,242.1020598,242.1157923,236.2261926,235.3117303,235.4284675,234.381294,235.1795849,235.010353,233.6113722,233.7602663,233.9764669,233.8771047,234.0029328,235.1005622,234.6775207,328.738339,325.1345288,318.0294528,313.5959939,222.2714358,270.328925,265.9906114,288.2890769,275.3754227,278.5768519,273.2718183,303.4280968,310.7911673,319.3867532,297.6109367,288.3865368,312.0015365,310.4879802,280.8633211,276.9361126,288.1481794,313.594238,289.8178911,256.6912064,281.7819917,277.3761256,257.9397919,299.1882724,284.3662481,286.4193212,294.6139133,325.4616811,347.6395008,333.6172096,327.8266793,372.1379439,330.2481062,353.085352,405.0268179,323.0700187,386.0145758,395.1671218,383.2893383,351.4085105,329.8327838,293.9934787,420.0469198,395.3817521,346.2759796,424.8642346,513.8105425,559.4000353,448.3556021,494.5052293,346.4530815,357.6025455,271.1965101,408.4617299,337.0343905,361.7065928,268.4701213,328.4224788,263.4044828,259.8108023,225.5250245,205.344178,198.8376403,242.757573,188.6825695,194.577748,172.6690523,158.0880489,167.2488303
140,276.177544,276.177544,276.177544,276.177544,276.177544,276.177544,276.177544,253.6164356,249.7939966,249.2561248,242.6687178,240.7279235,238.9885277,238.8915586,232.7016746,231.711309,232.4113653,232.6110392,232.366944,230.8174813,230.8682697,230.8398998,231.3960884,231.7312548,232.1170549,233.0795595,232.2677779,328.9712664,321.8046172,310.6372829,218.9467886,244.1295197,260.2074348,285.2247995,312.018153,274.9492985,272.5519299,312.6920131,317.5193541,309.0334068,303.7292391,282.6599488,271.328342,304.8226999,275.24844,270.7366379,280.1912878,281.9332612,308.5728954,271.8946266,256.1864828,285.1038129,259.7499011,254.666636,287.4646887,271.3110005,284.7475448,292.2039158,325.6062375,342.8605692,345.2176723,378.7019674,368.5546402,342.8274444,365.0281947,385.9437131,354.5777967,411.6562296,398.7772791,385.1320935,378.2187845,325.4685717,345.0703762,431.1339582,409.7191597,379.7776033,495.6357583,566.1179081,609.3777443,564.4535324,516.4241864,409.0977145,332.6473029,298.7076223,429.2150064,373.8655096,470.2981794,317.1759311,333.0849464,244.617878,265.9240368,292.5846199,227.6555429,222.4478861,266.8664719,193.074205,206.9499895,175.5051198,158.1592798,165.0823898
141,276.1364751,276.1364751,276.1364751,276.1364751,276.1364751,276.1364751,276.1364751,253.5790646,250.074304,247.8001219,241.2371657,239.1810999,239.5253763,236.6436056,232.1493823,232.0089721,230.8486277,231.5285784,231.6998269,230.4411761,230.7077534,230.4874724,231.0500932,230.7936563,231.9948967,232.9620967,331.9557559,325.9601839,309.1260581,310.0376773,218.7847531,243.5147767,259.3440451,283.7793132,272.1566213,274.3574449,270.7921903,312.609128,318.1165879,312.1974669,288.9656802,284.2987348,304.5206604,304.1992682,274.9541253,277.8164333,292.2950985,269.0361912,306.1623345,257.2594821,260.6155627,283.1034243,261.1107341,280.873261,296.2244047,267.0061201,277.7665672,289.3771552,318.2635956,332.8823078,329.4225671,361.5692693,347.7676955,339.5886262,386.844786,397.1597448,360.7934647,368.6956679,385.2801379,376.8082581,406.5321485,326.0390553,384.0209499,396.0445786,477.5162103,432.0499238,455.1672408,554.1704813,517.0632928,595.1949838,483.7541006,381.5154499,378.7676779,499.5383481,484.7929134,337.823105,300.2340974,270.3720012,214.6902525,239.4542722,250.3225764,297.6415622,230.2912924,219.8622187,253.4444496,232.1913575,193.196253,165.750753,168.9433181,169.8609939
142,275.2145807,275.2145807,275.2145807,275.2145807,275.2145807,275.2145807,275.2145807,247.0776896,247.9570006,240.23203,238.5617812,238.2223868,235.8824717,235.2155198,230.2043714,230.8237734,230.168118,229.3826455,230.3086425,230.8718902,228.9034737,230.1068869,231.0297455,231.3487716,230.7790055,230.9161429,326.6499158,217.9420404,214.0588839,216.0879985,246.3537525,238.7563322,258.4792125,281.1523366,280.2764135,270.8627523,338.1423671,325.1569764,316.6955371,290.8115925,274.4857781,309.8322643,307.6693675,278.9470541,240.9488039,243.3942523,259.6985431,274.2306275,291.4288006,276.7034514,281.6375277,245.6959649,269.0977291,278.7977544,295.024338,262.9860316,289.3256036,289.0997861,326.3856992,320.7367735,324.7194425,345.766973,341.3272398,377.394483,350.5725712,379.5244489,368.2258664,354.0467578,348.478195,372.7717708,330.4808329,317.6386614,328.5390258,391.2834426,407.734182,406.2674709,418.8950338,540.0632685,488.1828371,518.6304632,515.5116883,392.8652425,361.1511427,348.9849771,288.8250973,287.3535791,329.4619134,322.7965204,365.3923029,251.9333922,343.7388251,463.5382333,327.2789723,342.8409883,315.57693,324.1374289,211.4510379,154.5288055,157.7402978,130.8061334
143,273.3310695,273.3310695,273.3310695,273.3310695,273.3310695,273.3310695,273.3310695,245.3480484,246.0225808,238.2479721,236.8999381,235.2878439,234.0330442,228.2175586,227.9915519,227.8938851,228.4977536,227.0845225,228.021747,226.2942843,227.0579413,228.588426,229.0105163,229.4101879,228.1879786,228.3109986,325.1794075,211.9371033,215.3851077,214.394652,236.1189405,257.2286258,256.430161,278.0256834,267.4816828,269.139448,333.297791,302.7598711,312.8256516,287.8167961,271.583334,293.1011847,295.1381731,260.6974099,241.8494701,260.146555,245.6977597,254.4456486,262.1274162,255.9216369,250.1071162,274.8569737,299.0360687,294.5096698,279.9319421,300.8516227,301.0279546,334.2399915,299.6653084,364.6428197,328.4532228,357.1759596,367.8944048,361.3351384,341.9417939,372.8854364,402.6194073,410.3331512,387.398404,370.778055,339.1353584,325.0427708,373.5502275,371.6898953,435.5379106,421.384486,395.8675637,417.9606506,426.3324136,401.373664,346.0909764,328.0899338,323.7746749,230.0897426,335.5818777,356.1923867,422.2880847,365.650372,369.183785,243.613071,451.4342108,481.3955663,288.3271294,316.2955522,389.7268629,291.8325631,207.0133653,200.2105157,170.7183074,157.3674265
144,272.8426251,272.8426251,272.8426251,272.8426251,272.8426251,272.8426251,249.2738185,246.1272161,244.0595503,236.6523905,234.9821813,232.4417579,232.9881867,228.1395364,227.5790578,227.005403,226.9079846,226.5138223,228.1473002,226.5952977,227.8540896,227.6508525,227.1292684,227.9877268,327.3056856,326.2495198,215.254578,210.9456555,214.4864879,234.5288713,258.2624916,257.3335788,276.5517119,275.5888047,270.8465838,340.6885848,306.0075643,314.7396526,287.1886615,313.6004082,295.9956067,294.2753383,265.809211,240.7733993,246.5371872,281.1149162,257.8993147,245.9055736,260.4528351,250.8776918,249.4219466,276.6253966,291.5273518,289.6736708,303.0183791,299.7655893,303.5746102,286.4326315,342.0898224,321.0229405,321.672081,299.7166757,408.5723116,374.6580236,348.2568218,398.3350583,416.0759371,349.5253775,383.5453244,379.3361555,336.2079634,316.6598048,390.6185254,437.8753003,464.7945616,341.472133,291.6204301,362.3732927,336.0216723,438.6059009,384.5260503,280.1776485,360.9699854,281.3211498,337.1900014,392.4164467,468.2798009,370.9301256,219.6945347,323.3692227,470.7352536,495.3766278,265.474817,314.6353245,279.5273168,314.9625382,204.242923,197.2763941,164.1560621,139.8559976
